
                  X               _temp_1     

                0.                21.4888E-03 
              141.422E-03         21.4129E-03 
              282.842E-03         21.3371E-03 
              989.949E-03         20.9727E-03 
                1.69706           20.667E-03  
                2.40416           20.4595E-03 
                3.11127           20.3984E-03 
                3.81838           20.5331E-03 
                4.52548           20.9218E-03 
                5.23259           21.612E-03  
                5.26087           21.6458E-03 
                5.9397            22.6118E-03 
                5.99626           22.7032E-03 
                6.6468            23.8794E-03 
                6.73166           24.045E-03  
                7.35391           25.3398E-03 
                7.46705           25.5828E-03 
                8.06102           26.8833E-03 
                8.20244           27.1875E-03 
                8.76813           28.3622E-03 
                8.93783           28.6845E-03 
                9.47523           29.5827E-03 
                9.67322           29.8421E-03 
               10.1823            30.2891E-03 
               10.4086            30.3491E-03 
               10.8894            30.1319E-03 
               11.144             29.7531E-03 
               11.5966            28.429E-03  
               11.8794            27.0786E-03 
               12.2722            24.3631E-03 
               12.6042            21.6818E-03 
               12.9479            18.739E-03  
               13.329             15.6459E-03 
               13.6236            13.4967E-03 
               14.0537            10.7045E-03 
               14.2993             9.30735E-03
               14.7785             6.84263E-03
               14.975              5.94838E-03
               15.5033             3.83881E-03
               15.6506             3.34186E-03
               16.2281             1.70652E-03
               16.3263             1.48723E-03
               16.9529           430.7E-06    
               17.002            377.723E-06  
               17.6777             0.         




