
                  X               _temp_1     

                0.                20.9966E-03 
              141.422E-03         20.8866E-03 
              282.842E-03         20.7767E-03 
              989.949E-03         20.2416E-03 
                1.69706           19.7665E-03 
                2.40416           19.3941E-03 
                3.11127           19.1742E-03 
                3.81838           19.1576E-03 
                4.52548           19.4066E-03 
                5.23259           19.9772E-03 
                5.26087           20.0067E-03 
                5.9397            20.8853E-03 
                5.99626           20.9706E-03 
                6.6468            22.0937E-03 
                6.73166           22.2543E-03 
                7.35391           23.53E-03   
                7.46705           23.7723E-03 
                8.06102           25.0862E-03 
                8.20244           25.3973E-03 
                8.76813           26.6154E-03 
                8.93783           26.955E-03  
                9.47523           27.9228E-03 
                9.67322           28.2128E-03 
               10.1823            28.7517E-03 
               10.4086            28.8578E-03 
               10.8894            28.7499E-03 
               11.144             28.4356E-03 
               11.5966            27.2388E-03 
               11.8794            25.98E-03   
               12.2722            23.4131E-03 
               12.6042            20.8532E-03 
               12.9479            18.0252E-03 
               13.329             15.0529E-03 
               13.6236            12.9913E-03 
               14.0537            10.3108E-03 
               14.2993             8.96716E-03
               14.7785             6.6019E-03 
               14.975              5.7446E-03 
               15.5033             3.71276E-03
               15.6506             3.23109E-03
               16.2281             1.65169E-03
               16.3263             1.4409E-03 
               16.9529           417.606E-06  
               17.002            365.502E-06  
               17.6777             0.         




