
                  X               _temp_2     

                0.                10.1335E-03 
              141.422E-03         10.1753E-03 
              282.842E-03         10.217E-03  
              989.949E-03         10.4345E-03 
                1.69706           10.6814E-03 
                2.40416           10.9748E-03 
                3.11127           11.3391E-03 
                3.81838           11.8034E-03 
                4.52548           12.398E-03  
                5.23259           13.1445E-03 
                5.26087           13.1774E-03 
                5.9397            14.0409E-03 
                5.99626           14.1179E-03 
                6.6468            15.0609E-03 
                6.73166           15.1889E-03 
                7.35391           16.1574E-03 
                7.46705           16.3348E-03 
                8.06102           17.2636E-03 
                8.20244           17.4772E-03 
                8.76813           18.2888E-03 
                8.93783           18.509E-03  
                9.47523           19.116E-03  
                9.67322           19.2903E-03 
               10.1823            19.5901E-03 
               10.4086            19.6322E-03 
               10.8894            19.5006E-03 
               11.144             19.264E-03  
               11.5966            18.4325E-03 
               11.8794            17.5817E-03 
               12.2722            15.8674E-03 
               12.6042            14.1504E-03 
               12.9479            12.2346E-03 
               13.329             10.2177E-03 
               13.6236             8.81596E-03
               14.0537             6.98463E-03
               14.2993             6.06386E-03
               14.7785             4.45548E-03
               14.975              3.8786E-03 
               15.5033             2.50332E-03
               15.6506             2.17512E-03
               16.2281             1.11037E-03
               16.3263           970.511E-06  
               16.9529           280.968E-06  
               17.002            244.953E-06  
               17.6777             0.         




