
                  X               _temp_1     

                0.                13.1965E-03 
              141.422E-03         13.1974E-03 
              282.842E-03         13.1983E-03 
              989.949E-03         13.2138E-03 
                1.69706           13.2677E-03 
                2.40416           13.3847E-03 
                3.11127           13.5975E-03 
                3.81838           13.9442E-03 
                4.52548           14.4677E-03 
                5.23259           15.2015E-03 
                5.26087           15.2351E-03 
                5.9397            16.1488E-03 
                5.99626           16.2324E-03 
                6.6468            17.2789E-03 
                6.73166           17.4235E-03 
                7.35391           18.5344E-03 
                7.46705           18.7405E-03 
                8.06102           19.8318E-03 
                8.20244           20.0854E-03 
                8.76813           21.0572E-03 
                8.93783           21.3233E-03 
                9.47523           22.0622E-03 
                9.67322           22.2766E-03 
               10.1823            22.6493E-03 
               10.4086            22.7051E-03 
               10.8894            22.5487E-03 
               11.144             22.2598E-03 
               11.5966            21.2339E-03 
               11.8794            20.1925E-03 
               12.2722            18.1119E-03 
               12.6042            16.0616E-03 
               12.9479            13.8186E-03 
               13.329             11.4824E-03 
               13.6236             9.87853E-03
               14.0537             7.80412E-03
               14.2993             6.77119E-03
               14.7785             4.96405E-03
               14.975              4.31371E-03
               15.5033             2.77607E-03
               15.6506             2.41283E-03
               16.2281             1.22882E-03
               16.3263             1.07213E-03
               16.9529           309.695E-06  
               17.002            270.849E-06  
               17.6777             0.         




