
                  X               _temp_2     

                0.                14.9917E-03 
              141.422E-03         14.9865E-03 
              282.842E-03         14.9813E-03 
              989.949E-03         14.9673E-03 
                1.69706           14.996E-03  
                2.40416           15.0946E-03 
                3.11127           15.2987E-03 
                3.81838           15.6487E-03 
                4.52548           16.1893E-03 
                5.23259           16.9559E-03 
                5.26087           16.9911E-03 
                5.9397            17.9516E-03 
                5.99626           18.0397E-03 
                6.6468            19.1441E-03 
                6.73166           19.2968E-03 
                7.35391           20.4729E-03 
                7.46705           20.6913E-03 
                8.06102           21.8507E-03 
                8.20244           22.1206E-03 
                8.76813           23.1589E-03 
                8.93783           23.4442E-03 
                9.47523           24.2431E-03 
                9.67322           24.4777E-03 
               10.1823            24.8991E-03 
               10.4086            24.9726E-03 
               10.8894            24.8494E-03 
               11.144             24.5722E-03 
               11.5966            23.5605E-03 
               11.8794            22.5091E-03 
               12.2722            20.3693E-03 
               12.6042            18.2142E-03 
               12.9479            15.802E-03  
               13.329             13.2384E-03 
               13.6236            11.4392E-03 
               14.0537             9.08602E-03
               14.2993             7.90194E-03
               14.7785             5.81886E-03
               14.975              5.06501E-03
               15.5033             3.27633E-03
               15.6506             2.85179E-03
               16.2281             1.45909E-03
               16.3263             1.27318E-03
               16.9529           369.238E-06  
               17.002            323.111E-06  
               17.6777             0.         




