
                  X               _temp_2     

                0.                13.875E-03  
              141.422E-03         13.9231E-03 
              282.842E-03         13.9712E-03 
              989.949E-03         14.2226E-03 
                1.69706           14.5123E-03 
                2.40416           14.8629E-03 
                3.11127           15.3045E-03 
                3.81838           15.8713E-03 
                4.52548           16.5988E-03 
                5.23259           17.5115E-03 
                5.26087           17.5516E-03 
                5.9397            18.6052E-03 
                5.99626           18.6991E-03 
                6.6468            19.8454E-03 
                6.73166           20.0006E-03 
                7.35391           21.1729E-03 
                7.46705           21.387E-03  
                8.06102           22.5041E-03 
                8.20244           22.76E-03   
                8.76813           23.7269E-03 
                8.93783           23.9872E-03 
                9.47523           24.6963E-03 
                9.67322           24.8955E-03 
               10.1823            25.2208E-03 
               10.4086            25.2519E-03 
               10.8894            25.0405E-03 
               11.144             24.7225E-03 
               11.5966            23.6573E-03 
               11.8794            22.5898E-03 
               12.2722            20.4524E-03 
               12.6042            18.3058E-03 
               12.9479            15.9006E-03 
               13.329             13.3304E-03 
               13.6236            11.5157E-03 
               14.0537             9.13871E-03
               14.2993             7.94352E-03
               14.7785             5.84115E-03
               14.975              5.08088E-03
               15.5033             3.28302E-03
               15.6506             2.85819E-03
               16.2281             1.46139E-03
               16.3263             1.27437E-03
               16.9529           369.32E-06   
               17.002            323.611E-06  
               17.6777             0.         




