
                  X               _temp_2     

                0.                 4.91588E-03
              141.422E-03          5.00992E-03
              282.842E-03          5.10379E-03
              989.949E-03          5.57924E-03
                1.69706            6.06698E-03
                2.40416            6.57156E-03
                3.11127            7.1054E-03 
                3.81838            7.69051E-03
                4.52548            8.34687E-03
                5.23259            9.08678E-03
                5.26087            9.11796E-03
                5.9397             9.90455E-03
                5.99626            9.97268E-03
                6.6468            10.7833E-03 
                6.73166           10.891E-03  
                7.35391           11.6896E-03 
                7.46705           11.8338E-03 
                8.06102           12.5775E-03 
                8.20244           12.7467E-03 
                8.76813           13.3824E-03 
                8.93783           13.5537E-03 
                9.47523           14.023E-03  
                9.67322           14.1574E-03 
               10.1823            14.3901E-03 
               10.4086            14.4247E-03 
               10.8894            14.3372E-03 
               11.144             14.1679E-03 
               11.5966            13.5605E-03 
               11.8794            12.9309E-03 
               12.2722            11.6596E-03 
               12.6042            10.3765E-03 
               12.9479             8.92949E-03
               13.329              7.42859E-03
               13.6236             6.40342E-03
               14.0537             5.0582E-03 
               14.2993             4.37791E-03
               14.7785             3.21135E-03
               14.975              2.80229E-03
               15.5033             1.80593E-03
               15.6506             1.56204E-03
               16.2281           795.525E-06  
               16.3263           699.534E-06  
               16.9529           202.056E-06  
               17.002            173.897E-06  
               17.6777             0.         




