
                  X               _temp_2     

                0.                13.931E-03  
              141.422E-03         13.9303E-03 
              282.842E-03         13.9297E-03 
              989.949E-03         13.9387E-03 
                1.69706           13.9934E-03 
                2.40416           14.1229E-03 
                3.11127           14.3647E-03 
                3.81838           14.7599E-03 
                4.52548           15.3545E-03 
                5.23259           16.1849E-03 
                5.26087           16.2229E-03 
                5.9397            17.2541E-03 
                5.99626           17.3484E-03 
                6.6468            18.5272E-03 
                6.73166           18.6899E-03 
                7.35391           19.9409E-03 
                7.46705           20.1729E-03 
                8.06102           21.4035E-03 
                8.20244           21.6899E-03 
                8.76813           22.7915E-03 
                8.93783           23.0943E-03 
                9.47523           23.9433E-03 
                9.67322           24.1933E-03 
               10.1823            24.645E-03  
               10.4086            24.7264E-03 
               10.8894            24.6044E-03 
               11.144             24.3142E-03 
               11.5966            23.2422E-03 
               11.8794            22.1285E-03 
               12.2722            19.8781E-03 
               12.6042            17.6615E-03 
               12.9479            15.2386E-03 
               13.329             12.7106E-03 
               13.6236            10.9678E-03 
               14.0537             8.70451E-03
               14.2993             7.56987E-03
               14.7785             5.57112E-03
               14.975              4.84688E-03
               15.5033             3.13007E-03
               15.6506             2.72305E-03
               16.2281             1.39088E-03
               16.3263             1.21358E-03
               16.9529           351.638E-06  
               17.002            307.625E-06  
               17.6777             0.         




