
                  X               _temp_2     

                0.                 5.19272E-03
              141.422E-03          5.29097E-03
              282.842E-03          5.38915E-03
              989.949E-03          5.88554E-03
                1.69706            6.39669E-03
                2.40416            6.92938E-03
                3.11127            7.49434E-03
                3.81838            8.10611E-03
                4.52548            8.77704E-03
                5.23259            9.51278E-03
                5.26087            9.54337E-03
                5.9397            10.3057E-03 
                5.99626           10.3709E-03 
                6.6468            11.1372E-03 
                6.73166           11.2379E-03 
                7.35391           11.9761E-03 
                7.46705           12.1079E-03 
                8.06102           12.7798E-03 
                8.20244           12.9309E-03 
                8.76813           13.4908E-03 
                8.93783           13.6391E-03 
                9.47523           14.0356E-03 
                9.67322           14.1448E-03 
               10.1823            14.3171E-03 
               10.4086            14.3296E-03 
               10.8894            14.2042E-03 
               11.144             14.0265E-03 
               11.5966            13.4415E-03 
               11.8794            12.8572E-03 
               12.2722            11.6868E-03 
               12.6042            10.4902E-03 
               12.9479             9.11868E-03
               13.329              7.64761E-03
               13.6236             6.60648E-03
               14.0537             5.23182E-03
               14.2993             4.53658E-03
               14.7785             3.32915E-03
               14.975              2.89958E-03
               15.5033             1.87176E-03
               15.6506             1.62539E-03
               16.2281           830.039E-06  
               16.3263           726.385E-06  
               16.9529           210.392E-06  
               17.002            183.032E-06  
               17.6777             0.         




