
                  X               _temp_2     

                0.                20.9133E-03 
              141.422E-03         20.8951E-03 
              282.842E-03         20.8771E-03 
              989.949E-03         20.8016E-03 
                1.69706           20.7835E-03 
                2.40416           20.86E-03   
                3.11127           21.0761E-03 
                3.81838           21.4783E-03 
                4.52548           22.1175E-03 
                5.23259           23.032E-03  
                5.26087           23.0741E-03 
                5.9397            24.2219E-03 
                5.99626           24.327E-03  
                6.6468            25.6416E-03 
                6.73166           25.8227E-03 
                7.35391           27.2135E-03 
                7.46705           27.4705E-03 
                8.06102           28.8277E-03 
                8.20244           29.1414E-03 
                8.76813           30.3381E-03 
                8.93783           30.6623E-03 
                9.47523           31.5539E-03 
                9.67322           31.8061E-03 
               10.1823            32.2249E-03 
               10.4086            32.2679E-03 
               10.8894            32.0104E-03 
               11.144             31.6086E-03 
               11.5966            30.2468E-03 
               11.8794            28.8678E-03 
               12.2722            26.0951E-03 
               12.6042            23.327E-03  
               12.9479            20.2467E-03 
               13.329             16.9753E-03 
               13.6236            14.6763E-03 
               14.0537            11.6673E-03 
               14.2993            10.1517E-03 
               14.7785             7.47781E-03
               14.975              6.5081E-03 
               15.5033             4.21034E-03
               15.6506             3.66605E-03
               16.2281             1.87604E-03
               16.3263             1.63629E-03
               16.9529           474.699E-06  
               17.002            415.786E-06  
               17.6777             0.         




