
                  X               _temp_2     

                0.                10.3245E-03 
              141.422E-03         10.3371E-03 
              282.842E-03         10.3498E-03 
              989.949E-03         10.4219E-03 
                1.69706           10.5243E-03 
                2.40416           10.6761E-03 
                3.11127           10.9026E-03 
                3.81838           11.2337E-03 
                4.52548           11.7016E-03 
                5.23259           12.3312E-03 
                5.26087           12.3596E-03 
                5.9397            13.1235E-03 
                5.99626           13.1929E-03 
                6.6468            14.0542E-03 
                6.73166           14.1725E-03 
                7.35391           15.0777E-03 
                7.46705           15.2451E-03 
                8.06102           16.1289E-03 
                8.20244           16.3339E-03 
                8.76813           17.1189E-03 
                8.93783           17.3338E-03 
                9.47523           17.9322E-03 
                9.67322           18.107E-03  
               10.1823            18.4161E-03 
               10.4086            18.4672E-03 
               10.8894            18.3626E-03 
               11.144             18.1473E-03 
               11.5966            17.3702E-03 
               11.8794            16.5702E-03 
               12.2722            14.9513E-03 
               12.6042            13.3281E-03 
               12.9479            11.5188E-03 
               13.329              9.60867E-03
               13.6236             8.27902E-03
               14.0537             6.54792E-03
               14.2993             5.68202E-03
               14.7785             4.168E-03  
               14.975              3.62403E-03
               15.5033             2.33545E-03
               15.6506             2.03035E-03
               16.2281             1.0354E-03 
               16.3263           903.72E-06   
               16.9529           261.334E-06  
               17.002            228.465E-06  
               17.6777             0.         




