
                  X               _temp_1     

                0.                14.9701E-03 
              141.422E-03         14.9734E-03 
              282.842E-03         14.9768E-03 
              989.949E-03         15.0051E-03 
                1.69706           15.0756E-03 
                2.40416           15.2152E-03 
                3.11127           15.4576E-03 
                3.81838           15.8382E-03 
                4.52548           16.3956E-03 
                5.23259           17.1582E-03 
                5.26087           17.1927E-03 
                5.9397            18.1245E-03 
                5.99626           18.2091E-03 
                6.6468            19.2595E-03 
                6.73166           19.4034E-03 
                7.35391           20.5027E-03 
                7.46705           20.7051E-03 
                8.06102           21.7687E-03 
                8.20244           22.0136E-03 
                8.76813           22.9432E-03 
                8.93783           23.1941E-03 
                9.47523           23.8777E-03 
                9.67322           24.0689E-03 
               10.1823            24.3759E-03 
               10.4086            24.3995E-03 
               10.8894            24.1702E-03 
               11.144             23.8397E-03 
               11.5966            22.7367E-03 
               11.8794            21.6382E-03 
               12.2722            19.457E-03  
               12.6042            17.3045E-03 
               12.9479            14.9383E-03 
               13.329             12.454E-03  
               13.6236            10.7311E-03 
               14.0537             8.49287E-03
               14.2993             7.37427E-03
               14.7785             5.41111E-03
               14.975              4.70285E-03
               15.5033             3.03009E-03
               15.6506             2.6355E-03 
               16.2281             1.34387E-03
               16.3263             1.17195E-03
               16.9529           338.911E-06  
               17.002            296.767E-06  
               17.6777             0.         




