
                  X               _temp_2     

                0.                 7.07586E-03
              141.422E-03          7.16064E-03
              282.842E-03          7.24537E-03
              989.949E-03          7.67418E-03
                1.69706            8.11791E-03
                2.40416            8.58392E-03
                3.11127            9.08323E-03
                3.81838            9.62993E-03
                4.52548           10.2363E-03 
                5.23259           10.9076E-03 
                5.26087           10.9356E-03 
                5.9397            11.636E-03  
                5.99626           11.696E-03  
                6.6468            12.4017E-03 
                6.73166           12.4943E-03 
                7.35391           13.1724E-03 
                7.46705           13.2929E-03 
                8.06102           13.9043E-03 
                8.20244           14.0405E-03 
                8.76813           14.5389E-03 
                8.93783           14.668E-03  
                9.47523           15.0013E-03 
                9.67322           15.086E-03  
               10.1823            15.1926E-03 
               10.4086            15.174E-03  
               10.8894            14.9787E-03 
               11.144             14.7605E-03 
               11.5966            14.0951E-03 
               11.8794            13.4533E-03 
               12.2722            12.1937E-03 
               12.6042            10.9266E-03 
               12.9479             9.49433E-03
               13.329              7.96586E-03
               13.6236             6.8871E-03 
               14.0537             5.46464E-03
               14.2993             4.74477E-03
               14.7785             3.48822E-03
               14.975              3.03846E-03
               15.5033             1.96384E-03
               15.6506             1.70671E-03
               16.2281           872.49E-06   
               16.3263           762.956E-06  
               16.9529           221.173E-06  
               17.002            192.716E-06  
               17.6777             0.         




