
                  X               _temp_1     

                0.                 4.96007E-03
              141.422E-03          5.08154E-03
              282.842E-03          5.20289E-03
              989.949E-03          5.81561E-03
                1.69706            6.44182E-03
                2.40416            7.08626E-03
                3.11127            7.75941E-03
                3.81838            8.47842E-03
                4.52548            9.2576E-03 
                5.23259           10.1034E-03 
                5.26087           10.1384E-03 
                5.9397            11.0071E-03 
                5.99626           11.0812E-03 
                6.6468            11.9495E-03 
                6.73166           12.0633E-03 
                7.35391           12.8969E-03 
                7.46705           13.0456E-03 
                8.06102           13.8033E-03 
                8.20244           13.9737E-03 
                8.76813           14.6057E-03 
                8.93783           14.7734E-03 
                9.47523           15.2241E-03 
                9.67322           15.3492E-03 
               10.1823            15.552E-03  
               10.4086            15.5713E-03 
               10.8894            15.4464E-03 
               11.144             15.2568E-03 
               11.5966            14.6219E-03 
               11.8794            13.9806E-03 
               12.2722            12.691E-03  
               12.6042            11.3819E-03 
               12.9479             9.89465E-03
               13.329              8.30778E-03
               13.6236             7.18844E-03
               14.0537             5.71115E-03
               14.2993             4.96217E-03
               14.7785             3.65358E-03
               14.975              3.18482E-03
               15.5033             2.06132E-03
               15.6506             1.79151E-03
               16.2281           916.803E-06  
               16.3263           802.108E-06  
               16.9529           232.744E-06  
               17.002            202.628E-06  
               17.6777             0.         




