
                  X               _temp_1     

                0.                 5.92301E-03
              141.422E-03          5.99574E-03
              282.842E-03          6.06839E-03
              989.949E-03          6.4377E-03 
                1.69706            6.82381E-03
                2.40416            7.23514E-03
                3.11127            7.68527E-03
                3.81838            8.19273E-03
                4.52548            8.77482E-03
                5.23259            9.44195E-03
                5.26087            9.47024E-03
                5.9397            10.1887E-03 
                5.99626           10.2512E-03 
                6.6468            10.9966E-03 
                6.73166           11.0958E-03 
                7.35391           11.8324E-03 
                7.46705           11.9653E-03 
                8.06102           12.6505E-03 
                8.20244           12.8061E-03 
                8.76813           13.3887E-03 
                8.93783           13.5446E-03 
                9.47523           13.9674E-03 
                9.67322           14.0859E-03 
               10.1823            14.2808E-03 
               10.4086            14.301E-03  
               10.8894            14.1863E-03 
               11.144             14.0068E-03 
               11.5966            13.3933E-03 
               11.8794            12.7704E-03 
               12.2722            11.5213E-03 
               12.6042            10.2642E-03 
               12.9479             8.84983E-03
               13.329              7.37134E-03
               13.6236             6.35246E-03
               14.0537             5.01773E-03
               14.2993             4.34512E-03
               14.7785             3.18501E-03
               14.975              2.77544E-03
               15.5033             1.7878E-03 
               15.6506             1.54891E-03
               16.2281           788.918E-06  
               16.3263           691.963E-06  
               16.9529           199.933E-06  
               17.002            172.999E-06  
               17.6777             0.         




