
                  X               _temp_2     

                0.                 5.44915E-03
              141.422E-03          5.51562E-03
              282.842E-03          5.582E-03  
              989.949E-03          5.92022E-03
                1.69706            6.27531E-03
                2.40416            6.6559E-03 
                3.11127            7.07679E-03
                3.81838            7.55923E-03
                4.52548            8.12365E-03
                5.23259            8.78374E-03
                5.26087            8.81199E-03
                5.9397             9.53579E-03
                5.99626            9.5992E-03 
                6.6468            10.3621E-03 
                6.73166           10.4643E-03 
                7.35391           11.2289E-03 
                7.46705           11.3678E-03 
                8.06102           12.0893E-03 
                8.20244           12.2544E-03 
                8.76813           12.8784E-03 
                8.93783           13.0475E-03 
                9.47523           13.5134E-03 
                9.67322           13.6479E-03 
               10.1823            13.8833E-03 
               10.4086            13.9208E-03 
               10.8894            13.8383E-03 
               11.144             13.673E-03  
               11.5966            13.0803E-03 
               11.8794            12.4719E-03 
               12.2722            11.2485E-03 
               12.6042            10.0236E-03 
               12.9479             8.65826E-03
               13.329              7.22791E-03
               13.6236             6.23949E-03
               14.0537             4.94702E-03
               14.2993             4.2956E-03 
               14.7785             3.16039E-03
               14.975              2.75396E-03
               15.5033             1.77951E-03
               15.6506             1.54524E-03
               16.2281           789.364E-06  
               16.3263           690.837E-06  
               16.9529           200.145E-06  
               17.002            174.025E-06  
               17.6777             0.         




