
                  X               _temp_1     

                0.                16.4174E-03 
              141.422E-03         16.4608E-03 
              282.842E-03         16.5041E-03 
              989.949E-03         16.7307E-03 
                1.69706           16.9919E-03 
                2.40416           17.3088E-03 
                3.11127           17.7078E-03 
                3.81838           18.2167E-03 
                4.52548           18.8637E-03 
                5.23259           19.6661E-03 
                5.26087           19.7011E-03 
                5.9397            20.6159E-03 
                5.99626           20.6968E-03 
                6.6468            21.6778E-03 
                6.73166           21.8095E-03 
                7.35391           22.795E-03  
                7.46705           22.973E-03  
                8.06102           23.889E-03  
                8.20244           24.0951E-03 
                8.76813           24.8557E-03 
                8.93783           25.0531E-03 
                9.47523           25.5609E-03 
                9.67322           25.6869E-03 
               10.1823            25.8281E-03 
               10.4086            25.7817E-03 
               10.8894            25.4171E-03 
               11.144             25.0291E-03 
               11.5966            23.8683E-03 
               11.8794            22.7646E-03 
               12.2722            20.612E-03  
               12.6042            18.4636E-03 
               12.9479            16.0564E-03 
               13.329             13.4741E-03 
               13.6236            11.6417E-03 
               14.0537             9.23474E-03
               14.2993             8.02286E-03
               14.7785             5.89361E-03
               14.975              5.12511E-03
               15.5033             3.30933E-03
               15.6506             2.88074E-03
               16.2281             1.47229E-03
               16.3263             1.28383E-03
               16.9529           371.937E-06  
               17.002            325.913E-06  
               17.6777             0.         




