
                  X               _temp_2     

                0.                13.5223E-03 
              141.422E-03         13.4945E-03 
              282.842E-03         13.4667E-03 
              989.949E-03         13.34E-03   
                1.69706           13.2572E-03 
                2.40416           13.2477E-03 
                3.11127           13.3494E-03 
                3.81838           13.6062E-03 
                4.52548           14.0687E-03 
                5.23259           14.7801E-03 
                5.26087           14.8137E-03 
                5.9397            15.7496E-03 
                5.99626           15.8369E-03 
                6.6468            16.9474E-03 
                6.73166           17.1028E-03 
                7.35391           18.3133E-03 
                7.46705           18.5405E-03 
                8.06102           19.7583E-03 
                8.20244           20.0448E-03 
                8.76813           21.1596E-03 
                8.93783           21.4703E-03 
                9.47523           22.3561E-03 
                9.67322           22.6243E-03 
               10.1823            23.1333E-03 
               10.4086            23.2455E-03 
               10.8894            23.1982E-03 
               11.144             22.9545E-03 
               11.5966            21.9781E-03 
               11.8794            20.9371E-03 
               12.2722            18.8061E-03 
               12.6042            16.6954E-03 
               12.9479            14.3828E-03 
               13.329             11.9708E-03 
               13.6236            10.3118E-03 
               14.0537             8.16495E-03
               14.2993             7.09391E-03
               14.7785             5.21107E-03
               14.975              4.53009E-03
               15.5033             2.92027E-03
               15.6506             2.54004E-03
               16.2281             1.2955E-03 
               16.3263             1.12986E-03
               16.9529           326.863E-06  
               17.002            286.163E-06  
               17.6777             0.         




