
                  X               _temp_2     

                0.                 8.24535E-03
              141.422E-03          8.34806E-03
              282.842E-03          8.45072E-03
              989.949E-03          8.97278E-03
                1.69706            9.52166E-03
                2.40416           10.1113E-03 
                3.11127           10.7621E-03 
                3.81838           11.4992E-03 
                4.52548           12.3468E-03 
                5.23259           13.319E-03  
                5.26087           13.3603E-03 
                5.9397            14.4081E-03 
                5.99626           14.4992E-03 
                6.6468            15.586E-03  
                6.73166           15.7305E-03 
                7.35391           16.8047E-03 
                7.46705           16.9984E-03 
                8.06102           17.9978E-03 
                8.20244           18.2248E-03 
                8.76813           19.0758E-03 
                8.93783           19.3039E-03 
                9.47523           19.9236E-03 
                9.67322           20.0983E-03 
               10.1823            20.3887E-03 
               10.4086            20.4224E-03 
               10.8894            20.2644E-03 
               11.144             20.0098E-03 
               11.5966            19.1409E-03 
               11.8794            18.2616E-03 
               12.2722            16.4969E-03 
               12.6042            14.7313E-03 
               12.9479            12.76E-03   
               13.329             10.6747E-03 
               13.6236             9.21674E-03
               14.0537             7.30884E-03
               14.2993             6.34878E-03
               14.7785             4.66665E-03
               14.975              4.06163E-03
               15.5033             2.62278E-03
               15.6506             2.28052E-03
               16.2281             1.16492E-03
               16.3263             1.01743E-03
               16.9529           294.714E-06  
               17.002            257.381E-06  
               17.6777             0.         




